NBHDNo,NBHDName,POPULATION_2023,Year,Type_of_Crime,Rate_of_Crime
162,West Queen West,15136,2023,HOMICIDE,0.0
162,West Queen West,15136,2014,ROBBERY,143.6021423
162,West Queen West,15136,2015,ROBBERY,89.40545654
162,West Queen West,15136,2016,ROBBERY,51.10235214
162,West Queen West,15136,2017,ROBBERY,50.23683167
162,West Queen West,15136,2018,ROBBERY,56.29045868
162,West Queen West,15136,2019,ROBBERY,76.11402893
162,West Queen West,15136,2020,ROBBERY,54.80202866
162,West Queen West,15136,2021,ROBBERY,88.682724
162,West Queen West,15136,2022,ROBBERY,40.49676132
162,West Queen West,15136,2023,ROBBERY,66.06764984
162,West Queen West,15136,2014,SHOOTING,0.0
162,West Queen West,15136,2015,SHOOTING,14.90090942
162,West Queen West,15136,2016,SHOOTING,21.9010067
162,West Queen West,15136,2017,SHOOTING,7.176690102
162,West Queen West,15136,2018,SHOOTING,7.036307335
162,West Queen West,15136,2019,SHOOTING,6.919457436
162,West Queen West,15136,2020,SHOOTING,0.0
162,West Queen West,15136,2021,SHOOTING,6.82174778
162,West Queen West,15136,2022,SHOOTING,0.0
162,West Queen West,15136,2023,SHOOTING,0.0
162,West Queen West,15136,2014,THEFTFROMMV,748.2427368
162,West Queen West,15136,2015,THEFTFROMMV,372.5227356
162,West Queen West,15136,2016,THEFTFROMMV,350.4161072
162,West Queen West,15136,2017,THEFTFROMMV,624.3720093
162,West Queen West,15136,2018,THEFTFROMMV,408.105835
162,West Queen West,15136,2019,THEFTFROMMV,387.489624
162,West Queen West,15136,2020,THEFTFROMMV,274.0101318
162,West Queen West,15136,2021,THEFTFROMMV,354.730896
162,West Queen West,15136,2022,THEFTFROMMV,251.0570825
162,West Queen West,15136,2023,THEFTFROMMV,204.8097229
162,West Queen West,15136,2014,THEFTOVER,45.34804535
162,West Queen West,15136,2015,THEFTOVER,29.80181885
162,West Queen West,15136,2016,THEFTOVER,43.8020134
162,West Queen West,15136,2017,THEFTOVER,28.70676041
162,West Queen West,15136,2018,THEFTOVER,49.25415039
162,West Queen West,15136,2019,THEFTOVER,41.51674652
162,West Queen West,15136,2020,THEFTOVER,47.9517746
162,West Queen West,15136,2021,THEFTOVER,40.93048477
162,West Queen West,15136,2022,THEFTOVER,40.49676132
162,West Queen West,15136,2023,THEFTOVER,33.03382492
161,Humber Bay Shores,20822,2014,ASSAULT,395.0146484
161,Humber Bay Shores,20822,2015,ASSAULT,484.2158203
161,Humber Bay Shores,20822,2016,ASSAULT,449.687561
161,Humber Bay Shores,20822,2017,ASSAULT,457.678833
161,Humber Bay Shores,20822,2018,ASSAULT,409.7688904
161,Humber Bay Shores,20822,2019,ASSAULT,498.5679321
161,Humber Bay Shores,20822,2020,ASSAULT,424.9585266
161,Humber Bay Shores,20822,2021,ASSAULT,520.7801514
161,Humber Bay Shores,20822,2022,ASSAULT,602.7397461
161,Humber Bay Shores,20822,2023,ASSAULT,729.9971313
161,Humber Bay Shores,20822,2014,AUTOTHEFT,47.67418289
161,Humber Bay Shores,20822,2015,AUTOTHEFT,50.30813599
161,Humber Bay Shores,20822,2016,AUTOTHEFT,40.88068771
161,Humber Bay Shores,20822,2017,AUTOTHEFT,107.3567657
161,Humber Bay Shores,20822,2018,AUTOTHEFT,49.17226791
161,Humber Bay Shores,20822,2019,AUTOTHEFT,116.6861115
161,Humber Bay Shores,20822,2020,AUTOTHEFT,88.10115814
161,Humber Bay Shores,20822,2021,AUTOTHEFT,127.6421967
161,Humber Bay Shores,20822,2022,AUTOTHEFT,259.028656
161,Humber Bay Shores,20822,2023,AUTOTHEFT,374.6037903
161,Humber Bay Shores,20822,2014,BIKETHEFT,61.29537582
161,Humber Bay Shores,20822,2015,BIKETHEFT,81.75072479
161,Humber Bay Shores,20822,2016,BIKETHEFT,181.043045
161,Humber Bay Shores,20822,2017,BIKETHEFT,214.7135315
161,Humber Bay Shores,20822,2018,BIKETHEFT,338.7422791
161,Humber Bay Shores,20822,2019,BIKETHEFT,392.4896545
161,Humber Bay Shores,20822,2020,BIKETHEFT,202.1144257
161,Humber Bay Shores,20822,2021,BIKETHEFT,117.4308167
161,Humber Bay Shores,20822,2022,BIKETHEFT,110.4600903
161,Humber Bay Shores,20822,2023,BIKETHEFT,76.8418045
161,Humber Bay Shores,20822,2014,BREAKENTER,88.5377655
161,Humber Bay Shores,20822,2015,BREAKENTER,125.77034
161,Humber Bay Shores,20822,2016,BREAKENTER,93.44156647
161,Humber Bay Shores,20822,2017,BREAKENTER,84.75534058
161,Humber Bay Shores,20822,2018,BREAKENTER,76.49019623
161,Humber Bay Shores,20822,2019,BREAKENTER,180.3330841
161,Humber Bay Shores,20822,2020,BREAKENTER,98.46600342
161,Humber Bay Shores,20822,2021,BREAKENTER,148.0649414
161,Humber Bay Shores,20822,2022,BREAKENTER,134.495636
161,Humber Bay Shores,20822,2023,BREAKENTER,177.6966705
161,Humber Bay Shores,20822,2014,HOMICIDE,0.0
161,Humber Bay Shores,20822,2015,HOMICIDE,6.288516998
161,Humber Bay Shores,20822,2016,HOMICIDE,0.0
161,Humber Bay Shores,20822,2017,HOMICIDE,0.0
161,Humber Bay Shores,20822,2018,HOMICIDE,0.0
161,Humber Bay Shores,20822,2019,HOMICIDE,5.30391407
161,Humber Bay Shores,20822,2020,HOMICIDE,0.0
161,Humber Bay Shores,20822,2021,HOMICIDE,0.0
161,Humber Bay Shores,20822,2022,HOMICIDE,9.962639809
161,Humber Bay Shores,20822,2023,HOMICIDE,0.0
161,Humber Bay Shores,20822,2014,ROBBERY,6.81059742
161,Humber Bay Shores,20822,2015,ROBBERY,37.73110199
161,Humber Bay Shores,20822,2016,ROBBERY,17.52029419
161,Humber Bay Shores,20822,2017,ROBBERY,33.90213394
161,Humber Bay Shores,20822,2018,ROBBERY,81.95378113
161,Humber Bay Shores,20822,2019,ROBBERY,53.03914261
161,Humber Bay Shores,20822,2020,ROBBERY,41.45936966
161,Humber Bay Shores,20822,2021,ROBBERY,30.63412666
161,Humber Bay Shores,20822,2022,ROBBERY,39.85055923
161,Humber Bay Shores,20822,2023,ROBBERY,43.22351456
161,Humber Bay Shores,20822,2014,SHOOTING,0.0
161,Humber Bay Shores,20822,2015,SHOOTING,12.577034
161,Humber Bay Shores,20822,2016,SHOOTING,0.0
161,Humber Bay Shores,20822,2017,SHOOTING,0.0
161,Humber Bay Shores,20822,2018,SHOOTING,0.0
161,Humber Bay Shores,20822,2019,SHOOTING,10.60782814
161,Humber Bay Shores,20822,2020,SHOOTING,5.182421207
161,Humber Bay Shores,20822,2021,SHOOTING,5.105687618
161,Humber Bay Shores,20822,2022,SHOOTING,14.94396019
161,Humber Bay Shores,20822,2023,SHOOTING,4.802612782
161,Humber Bay Shores,20822,2014,THEFTFROMMV,320.0980835
161,Humber Bay Shores,20822,2015,THEFTFROMMV,132.0588531
161,Humber Bay Shores,20822,2016,THEFTFROMMV,204.4034271
161,Humber Bay Shores,20822,2017,THEFTFROMMV,192.1121063
161,Humber Bay Shores,20822,2018,THEFTFROMMV,76.49019623
161,Humber Bay Shores,20822,2019,THEFTFROMMV,100.7743683
161,Humber Bay Shores,20822,2020,THEFTFROMMV,145.1077881
161,Humber Bay Shores,20822,2021,THEFTFROMMV,102.1137543
161,Humber Bay Shores,20822,2022,THEFTFROMMV,316.972433
161,Humber Bay Shores,20822,2023,THEFTFROMMV,144.0783844
161,Humber Bay Shores,20822,2014,THEFTOVER,40.86358261
161,Humber Bay Shores,20822,2015,THEFTOVER,37.73110199
161,Humber Bay Shores,20822,2016,THEFTOVER,58.4009819
161,Humber Bay Shores,20822,2017,THEFTOVER,45.20284653
161,Humber Bay Shores,20822,2018,THEFTOVER,38.24509811
161,Humber Bay Shores,20822,2019,THEFTOVER,26.5195713
161,Humber Bay Shores,20822,2020,THEFTOVER,57.00663376
161,Humber Bay Shores,20822,2021,THEFTOVER,30.63412666
161,Humber Bay Shores,20822,2022,THEFTOVER,59.77584076
161,Humber Bay Shores,20822,2023,THEFTOVER,48.02612686
160,Mimico-Queensway,18313,2014,ASSAULT,871.5109863
160,Mimico-Queensway,18313,2015,ASSAULT,745.6165771
160,Mimico-Queensway,18313,2016,ASSAULT,953.1465454
160,Mimico-Queensway,18313,2017,ASSAULT,1488.044556
160,Mimico-Queensway,18313,2018,ASSAULT,2311.265381
160,Mimico-Queensway,18313,2019,ASSAULT,1273.039185
160,Mimico-Queensway,18313,2020,ASSAULT,1130.722534
160,Mimico-Queensway,18313,2021,ASSAULT,1480.744751
160,Mimico-Queensway,18313,2022,ASSAULT,1885.029663
160,Mimico-Queensway,18313,2023,ASSAULT,2834.052246
160,Mimico-Queensway,18313,2014,AUTOTHEFT,164.8804626
160,Mimico-Queensway,18313,2015,AUTOTHEFT,151.4533691
160,Mimico-Queensway,18313,2016,AUTOTHEFT,160.771698
160,Mimico-Queensway,18313,2017,AUTOTHEFT,124.9503021
160,Mimico-Queensway,18313,2018,AUTOTHEFT,72.75169373
160,Mimico-Queensway,18313,2019,AUTOTHEFT,226.933075
160,Mimico-Queensway,18313,2020,AUTOTHEFT,187.5344696
160,Mimico-Queensway,18313,2021,AUTOTHEFT,176.8053436
160,Mimico-Queensway,18313,2022,AUTOTHEFT,346.22995
160,Mimico-Queensway,18313,2023,AUTOTHEFT,376.7815247
160,Mimico-Queensway,18313,2014,BIKETHEFT,105.9945831
160,Mimico-Queensway,18313,2015,BIKETHEFT,110.6774597
160,Mimico-Queensway,18313,2016,BIKETHEFT,34.45108032
160,Mimico-Queensway,18313,2017,BIKETHEFT,124.9503021
160,Mimico-Queensway,18313,2018,BIKETHEFT,223.8513641
160,Mimico-Queensway,18313,2019,BIKETHEFT,127.3039246
160,Mimico-Queensway,18313,2020,BIKETHEFT,49.64147949
160,Mimico-Queensway,18313,2021,BIKETHEFT,99.45301056
160,Mimico-Queensway,18313,2022,BIKETHEFT,136.515044
160,Mimico-Queensway,18313,2023,BIKETHEFT,27.30300903
160,Mimico-Queensway,18313,2014,BREAKENTER,247.320694
160,Mimico-Queensway,18313,2015,BREAKENTER,267.9559631
160,Mimico-Queensway,18313,2016,BREAKENTER,189.4809418
160,Mimico-Queensway,18313,2017,BREAKENTER,244.2210541
160,Mimico-Queensway,18313,2018,BREAKENTER,201.4662323
160,Mimico-Queensway,18313,2019,BREAKENTER,254.6078491
160,Mimico-Queensway,18313,2020,BREAKENTER,187.5344696
160,Mimico-Queensway,18313,2021,BREAKENTER,138.1291809
160,Mimico-Queensway,18313,2022,BREAKENTER,258.2985229
160,Mimico-Queensway,18313,2023,BREAKENTER,185.6604614
160,Mimico-Queensway,18313,2014,HOMICIDE,0.0
160,Mimico-Queensway,18313,2015,HOMICIDE,0.0
160,Mimico-Queensway,18313,2016,HOMICIDE,5.741846561
160,Mimico-Queensway,18313,2017,HOMICIDE,5.679559231
160,Mimico-Queensway,18313,2018,HOMICIDE,0.0
160,Mimico-Queensway,18313,2019,HOMICIDE,0.0
160,Mimico-Queensway,18313,2020,HOMICIDE,5.515719891
160,Mimico-Queensway,18313,2021,HOMICIDE,0.0
160,Mimico-Queensway,18313,2022,HOMICIDE,0.0
160,Mimico-Queensway,18313,2023,HOMICIDE,5.460601807
160,Mimico-Queensway,18313,2014,ROBBERY,52.99729156
160,Mimico-Queensway,18313,2015,ROBBERY,75.72668457
160,Mimico-Queensway,18313,2016,ROBBERY,51.67662048
160,Mimico-Queensway,18313,2017,ROBBERY,96.55250549
160,Mimico-Queensway,18313,2018,ROBBERY,78.34797668
160,Mimico-Queensway,18313,2019,ROBBERY,38.74467087
160,Mimico-Queensway,18313,2020,ROBBERY,16.54715919
160,Mimico-Queensway,18313,2021,ROBBERY,44.20133591
160,Mimico-Queensway,18313,2022,ROBBERY,87.93141174
160,Mimico-Queensway,18313,2023,ROBBERY,43.68481445
160,Mimico-Queensway,18313,2014,SHOOTING,0.0
160,Mimico-Queensway,18313,2015,SHOOTING,5.825129509
160,Mimico-Queensway,18313,2016,SHOOTING,5.741846561
160,Mimico-Queensway,18313,2017,SHOOTING,5.679559231
160,Mimico-Queensway,18313,2018,SHOOTING,5.596283913
160,Mimico-Queensway,18313,2019,SHOOTING,5.534953117
160,Mimico-Queensway,18313,2020,SHOOTING,5.515719891
160,Mimico-Queensway,18313,2021,SHOOTING,11.05033398
160,Mimico-Queensway,18313,2022,SHOOTING,5.495713234
160,Mimico-Queensway,18313,2023,SHOOTING,10.92120361
160,Mimico-Queensway,18313,2014,THEFTFROMMV,406.312561
